dataset,model,policy,policy_key,seed,n_stream_rows,n_init_train_rows,scorer,n_alarms,n_adaptations,n_skip,n_nudge,n_rebuild,n_degraded,n_alarms_deferred,n_alarms_coalesced,n_alarms_unserved,n_reference_carried,n_nudge_attempts,n_nudge_successes,n_adaptations_with_placeholders,total_placeholder_rows,initial_placeholder_rows,total_work_units,total_estimators_fitted,total_rows_processed,total_passes,total_wall_clock_s,total_energy_kwh,initial_work_units,final_prequential_accuracy,mean_prequential_accuracy,final_prequential_balanced_accuracy,mean_prequential_balanced_accuracy,model_size_unit,initial_model_size,final_model_size,initial_n_nodes,final_n_nodes,inference_unit,initial_inference_units,final_inference_units,inference_growth,initial_predict_us_per_row,final_predict_us_per_row,run_wall_clock_s,config_json
elec2,sgd,AlwaysNudge,always_nudge,4,40781,3624,accuracy,73,73,0,73,0,0,3,0,0,16,73,,0,0,0,27535,0,27535,73,0.08319520000441116,1.978698054879584e-06,217440,0.804,0.7034648488266595,0.7989000084367505,0.6932923008037504,params,9,9,,,params_read,9.0,9.0,1.0,0.19940000129281543,0.1640999980736524,1.8657979999989038,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,NeverAdapt,never_adapt,4,40781,3624,accuracy,87,87,87,0,0,0,0,0,0,22,0,,0,0,0,0,0,0,0,0.0,8.886755555636263e-07,217440,0.629,0.6646967950761384,0.6027837259100642,0.6103689267596786,params,9,9,,,params_read,9.0,9.0,1.0,0.20030000086990185,0.17940000179805793,1.66207139999824,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,AlwaysRebuild,always_rebuild,4,40781,3624,accuracy,77,77,0,0,77,0,1,0,0,7,0,,0,0,0,36948,0,36948,77,0.07416549999106792,1.5961149996722866e-06,3624,0.741,0.6810524508962507,0.7433801639943594,0.6678119859634271,params,34,34,,,params_read,34.0,34.0,1.0,0.3318999988550786,0.31319999834522605,1.8416973000021244,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,MechanismSelector,mechanism_selector,4,40781,3624,accuracy,66,66,13,13,40,14,0,0,0,10,39,13,0,0,0,36049,0,36049,79,0.07700040000054287,1.8584811104342354e-06,3624,0.683,0.672690713812805,0.6875128057819864,0.6495440700401959,params,34,34,,,params_read,34.0,34.0,1.0,0.29429999995045364,0.3327000013086945,1.821863499997562,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,FixedSchedule(k=3),fixed_schedule,4,40781,3624,accuracy,81,81,0,54,27,0,1,0,0,15,54,,0,0,0,33970,0,33970,81,0.07443300000886666,1.7269288892178514e-06,3624,0.638,0.6892915818641033,0.6460943871504272,0.6751341647430442,params,34,34,,,params_read,34.0,34.0,1.0,0.2953000002889894,0.3448000024945941,1.839503800001694,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,AlwaysNudge,always_nudge,4,40781,3624,accuracy,73,73,0,73,0,0,0,0,0,11,73,,0,0,0,31274,0,31274,73,0.06067810003514751,1.414091665992838e-06,3624,0.763,0.7051077707756063,0.7518209319797036,0.6799821366687192,params,34,34,,,params_read,34.0,34.0,1.0,0.3203000014764257,0.3371999991941266,1.7912433999990753,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,NeverAdapt,never_adapt,4,40781,3624,accuracy,64,64,64,0,0,0,1,0,0,11,0,,0,0,0,0,0,0,0,0.0,8.389147225526847e-07,3624,0.467,0.4804933670091464,0.5,0.5380421220500731,params,34,34,,,params_read,34.0,34.0,1.0,0.2967000000353437,0.3015000002051238,1.6467725999973482,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,9,9,0,0,9,0,0,0,0,0,0,,0,0,0,900000,900,9000,900,9.17688619999899,6.300931000000275e-05,422700,0.39,0.5604448742746615,0.4344803614876607,0.5608586746253009,rounds,100,100,29416,11532,node_visits,3673.036,2357.422,0.6418183758612767,17.240299999684794,13.170400001399685,14.613102999999683,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,11,11,5,1,5,0,0,0,0,0,6,1,4,15,0,476575,530,8979,530,4.630118899996887,4.219972638855882e-05,422700,0.45,0.45650071482633925,0.35811283454987836,0.4539220111710304,rounds,100,105,29416,3502,node_visits,3673.036,1294.357,0.35239431358690737,17.84330000009504,9.712200000649318,10.347861100002774,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,11,11,0,8,3,0,0,0,0,0,8,,3,10,0,325405,340,8841,340,5.261437899996963,4.757371777711518e-05,422700,0.489,0.4942603649819191,0.5841599322210635,0.49527412446460356,rounds,100,110,29416,15468,node_visits,3673.036,2874.613,0.7826258713500222,18.493600000510924,17.599999999220017,11.218976000000112,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,AlwaysNudge,always_nudge,4,47564,4227,balanced_accuracy,10,10,0,10,0,0,0,0,0,0,10,,2,3,0,40000,50,8000,50,2.1374640999929397,3.5912034445113e-05,422700,0.226,0.501219409637541,0.5375825512686826,0.5031137949391248,rounds,100,150,29416,40844,node_visits,3673.036,5286.679,1.4393213134856289,18.976300001668278,18.321399998967536,8.661242199999833,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,NeverAdapt,never_adapt,4,47564,4227,balanced_accuracy,9,9,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,2.132082583300012e-05,422700,0.276,0.5618324783449667,0.6358500608272507,0.5689607474919983,rounds,100,100,29416,29416,node_visits,3673.036,3673.036,1.0,19.02179999888176,17.01369999864255,5.77719309999884,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,rf,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,10,10,0,0,10,0,0,0,0,0,0,,2,3,0,983200,1000,9832,1000,4.108259100004943,3.318725805590048e-05,422700,0.274,0.5670675300647549,0.5673466284323949,0.5683027564175814,trees,100,100,123686,21966,node_visits,1301.64,1003.827,0.7712017147598413,22.042100001272047,19.175999997969484,8.697890900002676,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,rf,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,9,9,5,1,3,1,0,0,0,1,3,1,2,5,0,228000,315,4560,315,1.1430239000037545,2.0814767221883773e-05,422700,0.691,0.5086830375914557,0.31594108446298225,0.5115307678659328,trees,100,100,123686,33830,node_visits,1301.64,971.494,0.7463615131680034,21.855700000742218,17.53110000208835,5.9187728999968385,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,rf,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,10,10,0,7,3,0,0,0,0,1,7,,3,8,0,240640,335,7696,335,1.0607611000014003,1.959077388889031e-05,422700,0.343,0.41119333950046255,0.4929657629475148,0.4101454254724964,trees,100,100,123686,32194,node_visits,1301.64,1021.142,0.7845041639777511,22.518800000398187,19.119499997032108,5.703687900000659,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,rf,AlwaysNudge,always_nudge,4,47564,4227,balanced_accuracy,8,8,0,8,0,0,0,0,0,0,8,,4,13,0,30045,40,6009,40,0.13445210000645602,1.5620897778115955e-05,422700,0.231,0.5560087461105038,0.6325675616962113,0.5637825598719374,trees,100,100,123686,81714,node_visits,1301.64,1062.945,0.8166198027104268,20.580500000505708,19.9678999997559,4.878472699998383,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,rf,NeverAdapt,never_adapt,4,47564,4227,balanced_accuracy,8,8,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,1.4750365278449796e-05,422700,0.219,0.557438398789,0.6627943604449079,0.5653989674181079,trees,100,100,123686,123686,node_visits,1301.64,1301.64,1.0,23.91659999921103,23.162299999967217,4.718136499999673,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,sgd,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,9,9,0,0,9,0,0,0,0,0,0,,3,4,0,3573320,0,8576,3603,0.7211244999998598,5.8798661114430726e-06,811584,0.075,0.18556050794718695,0.20291970802919707,0.18289215554916652,params,204,204,,,params_read,204.0,204.0,1.0,0.24589999884483404,0.24669999766047113,2.7265703000011854,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,sgd,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,7,7,4,3,0,0,0,0,0,0,3,3,0,0,0,2400,0,2400,3,0.011253500000748318,2.2879322225589447e-06,811584,0.092,0.22308889075771593,0.3848800834202294,0.22530832675103662,params,204,204,,,params_read,204.0,204.0,1.0,0.2793000021483749,0.29010000071139075,1.981896899997082,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,sgd,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,10,10,0,7,3,0,0,0,0,0,7,,0,0,0,359600,0,8600,361,0.17171600000438048,3.1539699999919894e-06,811584,0.033,0.1562316037339164,0.14735401459854017,0.15474321960343665,params,204,204,,,params_read,204.0,204.0,1.0,0.25570000070729293,0.24469999698339961,2.1474763000005623,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,sgd,AlwaysNudge,always_nudge,4,47564,4227,balanced_accuracy,10,10,0,10,0,0,0,0,0,0,10,,0,0,0,7609,0,7609,10,0.042438900003617164,2.4976591670065938e-06,811584,0.063,0.17660415440248928,0.13195711678832117,0.17388186533271158,params,204,204,,,params_read,204.0,204.0,1.0,0.258100000792183,0.2506000018911436,2.0454301000027044,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,sgd,NeverAdapt,never_adapt,4,47564,4227,balanced_accuracy,11,11,11,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,2.2999202777799835e-06,811584,0.072,0.19823816331679422,0.2986607142857143,0.20201687915438735,params,204,204,,,params_read,204.0,204.0,1.0,0.2426999999443069,0.334700001985766,1.9941738000015903,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,gnb,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,10,10,0,0,10,0,0,0,0,0,0,,3,4,0,9384,0,9384,10,0.022030700001778314,1.2372500000097156e-06,4227,0.299,0.5725548734336894,0.7058361574556831,0.5733682680547112,params,402,402,,,params_read,402.0,402.0,1.0,1.2553000015032012,0.9027000014611986,1.7347655999983544,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,gnb,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,11,11,8,1,2,1,0,0,0,1,2,1,1,1,0,2728,0,2728,4,0.00561559999914607,8.782366663279491e-07,4227,0.233,0.4051803885291397,0.49015250260688215,0.4023382415452221,params,402,402,,,params_read,402.0,402.0,1.0,0.9247000016330276,1.005900001473492,1.6529236000023957,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,gnb,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,11,11,0,8,3,0,0,0,0,0,8,,0,0,0,9086,0,9086,11,0.0158839000032458,1.047449166664569e-06,4227,0.21,0.41750063072912286,0.6685132082029892,0.4161156070580471,params,402,402,,,params_read,402.0,402.0,1.0,1.0103000022354536,1.4235999988159165,1.6959005999997316,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,gnb,AlwaysNudge,always_nudge,4,47564,4227,balanced_accuracy,7,7,0,7,0,0,0,0,0,0,7,,0,0,0,5600,0,5600,7,0.012721900005999487,1.1808247225543982e-06,4227,0.661,0.4888571188293667,0.6478775634341327,0.48718297247645137,params,402,402,,,params_read,402.0,402.0,1.0,1.3177000000723638,0.9231999974872451,1.683601799999451,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,gnb,NeverAdapt,never_adapt,4,47564,4227,balanced_accuracy,8,8,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,7.939833333320489e-07,4227,0.701,0.4918425700109326,0.6579531630170317,0.49116669023416265,params,402,402,,,params_read,402.0,402.0,1.0,1.2564000026031863,1.581099997565616,1.6441242000000784,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,xgb,AlwaysRebuild,always_rebuild,4,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,5,11,1,588800,700,5888,700,4.869576199998846,3.152967388922177e-05,193200,0.608,0.5131354957441914,0.5353198653198653,0.5092618247809012,rounds,100,100,8232,6928,node_visits,1833.129,1732.201,0.9449422271973222,12.161599999672035,10.51980000192998,7.980157599999075,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,xgb,MechanismSelector,mechanism_selector,4,21735,1932,balanced_accuracy,5,5,0,1,4,0,0,0,0,0,5,1,3,13,1,405855,425,7755,425,4.474304400002438,3.541271027777726e-05,193200,0.521,0.3899240855762595,0.2540978411566647,0.3967950636678477,rounds,100,100,8232,13408,node_visits,1833.129,2566.164,1.399881841376139,12.12630000009085,13.777699998172466,7.772028200000932,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,xgb,FixedSchedule(k=3),fixed_schedule,4,21735,1932,balanced_accuracy,7,7,0,5,2,0,0,0,0,0,5,,5,13,1,216350,225,5270,225,2.428816999996343,2.348372944410412e-05,193200,0.393,0.4339084426040948,0.4698039215686274,0.43522763811490917,rounds,100,105,8232,15346,node_visits,1833.129,2889.309,1.5761623977363297,12.06389999788371,15.390700002171798,5.848840800001199,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,xgb,AlwaysNudge,always_nudge,4,21735,1932,balanced_accuracy,6,6,0,6,0,0,1,0,0,1,6,,4,12,1,19855,30,3971,30,0.678810200002772,1.4951568610775726e-05,193200,0.0,0.28428801472279736,0.0,0.295254943738491,rounds,100,130,8232,9994,node_visits,1833.129,2230.317,1.2166721490958903,11.790799999289447,14.52659999995376,4.139136300000246,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,xgb,NeverAdapt,never_adapt,4,21735,1932,balanced_accuracy,7,7,7,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,0,0.0,8.266698333339928e-06,193200,0.034,0.2782608695652174,0.2335115864527629,0.3060491100450692,rounds,100,100,8232,8232,node_visits,1833.129,1833.129,1.0,11.568300000362797,11.592099999688799,3.0704771999990044,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_gradual,rf,AlwaysRebuild,always_rebuild,4,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,5,11,1,550400,700,5504,700,2.4610040999978082,1.857248194477464e-05,193200,0.726,0.49086726478030823,0.6212913448207565,0.487263424050058,trees,100,100,26628,12324,node_visits,866.509,898.846,1.0373187122118754,15.899699999863515,15.497500000492437,5.436155899998994,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
