dataset,model,policy,stream_position_pct,cumulative_cost_pct_of_rebuild_total
covtype,gnb,MechanismSelector,84.59,81.78092827974923
covtype,gnb,MechanismSelector,84.79888888888888,82.05124518318284
covtype,gnb,MechanismSelector,84.91,82.19503077011561
covtype,gnb,MechanismSelector,85.15444444444445,82.51135906136768
covtype,gnb,MechanismSelector,85.43888888888888,82.51135906136768
covtype,gnb,MechanismSelector,85.79444444444445,82.51135906136768
covtype,gnb,MechanismSelector,86.11444444444444,82.51135906136768
covtype,gnb,MechanismSelector,86.43444444444444,82.51135906136768
covtype,gnb,MechanismSelector,86.57666666666667,82.69540461264162
covtype,gnb,MechanismSelector,86.75444444444445,82.92546155173406
covtype,gnb,MechanismSelector,86.96777777777778,83.20152987864496
covtype,gnb,MechanismSelector,87.28777777777778,83.9463392189567
covtype,gnb,MechanismSelector,87.50111111111111,84.2224075458676
covtype,gnb,MechanismSelector,88.14111111111112,85.71202622649106
covtype,gnb,MechanismSelector,88.49666666666667,86.54023120722378
covtype,gnb,MechanismSelector,88.81666666666666,87.28504054753552
covtype,gnb,MechanismSelector,89.10111111111111,87.28504054753552
covtype,gnb,MechanismSelector,89.21222222222222,87.42882613446828
covtype,gnb,MechanismSelector,89.38555555555556,87.6531316500834
covtype,gnb,MechanismSelector,89.5988888888889,87.92919997699431
covtype,gnb,MechanismSelector,90.16777777777777,87.92919997699431
covtype,gnb,MechanismSelector,90.45222222222222,87.92919997699431
covtype,gnb,MechanismSelector,91.27,87.92919997699431
covtype,gnb,MechanismSelector,91.55444444444444,88.59061367688503
covtype,gnb,MechanismSelector,94.79,89.74089837234716
covtype,gnb,MechanismSelector,95.82111111111111,92.14211767412435
covtype,gnb,MechanismSelector,95.99888888888889,92.37217461321677
covtype,gnb,MechanismSelector,96.24777777777778,92.69425432794617
covtype,gnb,MechanismSelector,96.46111111111111,92.97032265485707
covtype,gnb,MechanismSelector,97.84777777777778,94.1206073503192
covtype,gnb,MechanismSelector,98.20333333333333,94.94881233105194
covtype,gnb,MechanismSelector,98.48777777777778,95.61022603094266
covtype,gnb,MechanismSelector,98.80777777777777,95.61022603094266
covtype,gnb,MechanismSelector,99.12777777777778,95.61022603094266
covtype,gnb,MechanismSelector,99.73222222222222,95.61022603094266
covtype,gnb,MechanismSelector,100.0,95.61022603094266
covtype,gnb,FixedSchedule,0.0,0.0
covtype,gnb,FixedSchedule,0.6744444444444444,0.6987979524932421
covtype,gnb,FixedSchedule,1.35,1.3975959049864841
covtype,gnb,FixedSchedule,2.0255555555555556,2.2718122735377007
covtype,gnb,FixedSchedule,2.736666666666667,3.007994478633462
covtype,gnb,FixedSchedule,3.767777777777778,4.074883533674584
covtype,gnb,FixedSchedule,4.621111111111111,5.1791568413182265
covtype,gnb,FixedSchedule,5.794444444444444,6.329441536780353
covtype,gnb,FixedSchedule,7.394444444444445,7.47972623224248
covtype,gnb,FixedSchedule,7.536666666666667,7.66377178351642
covtype,gnb,FixedSchedule,7.714444444444444,7.847817334790361
covtype,gnb,FixedSchedule,7.8566666666666665,7.994478633461782
covtype,gnb,FixedSchedule,8.07,8.270546960372693
covtype,gnb,FixedSchedule,8.994444444444444,9.226721113475586
covtype,gnb,FixedSchedule,9.99,10.25622591591419
covtype,gnb,FixedSchedule,10.274444444444445,10.624317018462069
covtype,gnb,FixedSchedule,10.87888888888889,11.2497843216196
covtype,gnb,FixedSchedule,12.727777777777778,12.400069017081728
covtype,gnb,FixedSchedule,13.012222222222222,12.768160119629608
covtype,gnb,FixedSchedule,14.114444444444445,13.908379824006442
covtype,gnb,FixedSchedule,14.398888888888889,14.201702421349284
covtype,gnb,FixedSchedule,14.683333333333334,14.569793523897165
covtype,gnb,FixedSchedule,14.86111111111111,14.753839075171104
covtype,gnb,FixedSchedule,15.181111111111111,15.084545925116466
covtype,gnb,FixedSchedule,15.501111111111111,15.498648415482831
covtype,gnb,FixedSchedule,15.785555555555556,15.791971012825675
covtype,gnb,FixedSchedule,16.034444444444443,16.049347213435325
covtype,gnb,FixedSchedule,16.31888888888889,16.417438315983205
covtype,gnb,FixedSchedule,16.43,16.53246678552942
covtype,gnb,FixedSchedule,16.71,16.82147581526428
covtype,gnb,FixedSchedule,16.923333333333332,17.097544142175188
covtype,gnb,FixedSchedule,17.954444444444444,18.16443319721631
covtype,gnb,FixedSchedule,18.274444444444445,18.495140047161673
covtype,gnb,FixedSchedule,18.665555555555557,19.001265313165007
covtype,gnb,FixedSchedule,18.878888888888888,19.22125726117214
covtype,gnb,FixedSchedule,19.05666666666667,19.40530281244608
covtype,gnb,FixedSchedule,19.234444444444446,19.635359751538505
covtype,gnb,FixedSchedule,19.412222222222223,19.819405302812445
covtype,gnb,FixedSchedule,19.625555555555554,20.03939725081958
covtype,gnb,FixedSchedule,19.803333333333335,20.269454189912004
covtype,gnb,FixedSchedule,19.945555555555554,20.416115488583426
covtype,gnb,FixedSchedule,20.123333333333335,20.600161039857365
covtype,gnb,FixedSchedule,20.265555555555554,20.784206591131305
covtype,gnb,FixedSchedule,20.514444444444443,21.041582791740957
covtype,gnb,FixedSchedule,20.656666666666666,21.188244090412375
covtype,gnb,FixedSchedule,20.905555555555555,21.510323805141773
covtype,gnb,FixedSchedule,21.047777777777778,21.656985103813195
covtype,gnb,FixedSchedule,21.261111111111113,21.876977051820326
covtype,gnb,FixedSchedule,21.43888888888889,22.10703399091275
covtype,gnb,FixedSchedule,21.794444444444444,22.475125093460633
covtype,gnb,FixedSchedule,22.07888888888889,22.768447690803473
covtype,gnb,FixedSchedule,22.256666666666668,22.998504629895898
covtype,gnb,FixedSchedule,22.36777777777778,23.11353309944211
covtype,gnb,FixedSchedule,22.683333333333334,23.43992638177949
covtype,gnb,FixedSchedule,22.86111111111111,23.669983320871914
covtype,gnb,FixedSchedule,23.003333333333334,23.816644619543336
covtype,gnb,FixedSchedule,23.114444444444445,23.93167308908955
covtype,gnb,FixedSchedule,23.50111111111111,24.432046931615574
covtype,gnb,FixedSchedule,23.714444444444446,24.652038879622708
covtype,gnb,FixedSchedule,23.963333333333335,24.909415080232357
covtype,gnb,FixedSchedule,24.176666666666666,25.185483407143266
covtype,gnb,FixedSchedule,24.354444444444443,25.36952895841721
covtype,gnb,FixedSchedule,24.60333333333333,25.626905159026858
covtype,gnb,FixedSchedule,24.816666666666666,25.90297348593777
covtype,gnb,FixedSchedule,25.065555555555555,26.16034968654742
covtype,gnb,FixedSchedule,25.243333333333332,26.34439523782136
covtype,gnb,FixedSchedule,25.456666666666667,26.620463564732272
covtype,gnb,FixedSchedule,25.634444444444444,26.804509116006212
covtype,gnb,FixedSchedule,25.91888888888889,27.097831713349056
covtype,gnb,FixedSchedule,26.096666666666668,27.32788865244148
covtype,gnb,FixedSchedule,26.38111111111111,27.62121124978432
covtype,gnb,FixedSchedule,26.558888888888887,27.805256801058263
covtype,gnb,FixedSchedule,26.807777777777776,28.127336515787658
covtype,gnb,FixedSchedule,27.02111111111111,28.34732846379479
covtype,gnb,FixedSchedule,27.447777777777777,28.78875021567838
covtype,gnb,FixedSchedule,27.732222222222223,29.15684131822626
covtype,gnb,FixedSchedule,27.98111111111111,29.414217518835912
covtype,gnb,FixedSchedule,28.336666666666666,29.78230862138379
covtype,gnb,FixedSchedule,28.55,30.058376948294704
covtype,gnb,FixedSchedule,28.66111111111111,30.173405417840915
covtype,gnb,FixedSchedule,28.941111111111113,30.462414447575775
covtype,gnb,FixedSchedule,29.19,30.78449416230517
covtype,gnb,FixedSchedule,29.403333333333332,31.004486110312303
covtype,gnb,FixedSchedule,32.56777777777778,32.154770805774426
covtype,gnb,FixedSchedule,32.67888888888889,32.2985563927072
covtype,gnb,FixedSchedule,33.03,32.66089607177776
covtype,gnb,FixedSchedule,33.20777777777778,32.8449416230517
covtype,gnb,FixedSchedule,33.52777777777778,33.25904411341807
covtype,gnb,FixedSchedule,33.638888888888886,33.37407258296428
covtype,gnb,FixedSchedule,33.95444444444445,33.70046586530166
covtype,gnb,FixedSchedule,34.38111111111111,34.252602519123485
covtype,gnb,FixedSchedule,34.80777777777778,34.69402427100707
covtype,gnb,FixedSchedule,34.91888888888889,34.809052740553284
covtype,gnb,FixedSchedule,35.27,35.263415195260826
covtype,gnb,FixedSchedule,35.59,35.59412204520619
covtype,gnb,FixedSchedule,35.70111111111111,35.7091505147524
covtype,gnb,FixedSchedule,35.98111111111111,36.071490193822974
covtype,gnb,FixedSchedule,36.15888888888889,36.255535745096914
covtype,gnb,FixedSchedule,36.37222222222222,36.47552769310404
covtype,gnb,FixedSchedule,36.55,36.70558463219647
covtype,gnb,FixedSchedule,36.79888888888889,36.96296083280612
covtype,gnb,FixedSchedule,37.26111111111111,37.4403289814229
covtype,gnb,FixedSchedule,37.51,37.7624086961523
covtype,gnb,FixedSchedule,37.723333333333336,37.982400644159426
covtype,gnb,FixedSchedule,38.114444444444445,38.3864381434405
covtype,gnb,FixedSchedule,38.36333333333334,38.7085178581699
covtype,gnb,FixedSchedule,38.541111111111114,38.89256340944384
covtype,gnb,FixedSchedule,38.79,39.14993961005349
covtype,gnb,FixedSchedule,39.25222222222222,39.748087651693794
covtype,gnb,FixedSchedule,39.67888888888889,40.18950940357738
covtype,gnb,FixedSchedule,40.14111111111111,40.666877552194165
covtype,gnb,FixedSchedule,47.89222222222222,42.10473342152183
covtype,gnb,FixedSchedule,49.74111111111111,43.255018116983955
covtype,gnb,FixedSchedule,50.096666666666664,43.623109219531834
covtype,gnb,FixedSchedule,50.452222222222225,44.08322309771668
covtype,gnb,FixedSchedule,51.30555555555556,44.96606660148387
covtype,gnb,FixedSchedule,51.51888888888889,45.186058549491
covtype,gnb,FixedSchedule,57.35,46.62391441881866
covtype,gnb,FixedSchedule,58.452222222222225,47.76413412319549
covtype,gnb,FixedSchedule,60.23,48.914418818657616
covtype,gnb,FixedSchedule,60.40777777777778,49.144475757750044
covtype,gnb,FixedSchedule,60.55,49.29113705642146
covtype,gnb,FixedSchedule,60.727777777777774,49.4751826076954
covtype,gnb,FixedSchedule,60.94111111111111,49.75125093460632
covtype,gnb,FixedSchedule,61.33222222222222,50.155288433887385
covtype,gnb,FixedSchedule,61.65222222222222,50.48599528383275
covtype,gnb,FixedSchedule,61.97222222222222,50.90009777419911
covtype,gnb,FixedSchedule,62.29222222222222,51.230804624144476
covtype,gnb,FixedSchedule,62.647777777777776,51.598895726692355
covtype,gnb,FixedSchedule,62.79,51.782941277966295
covtype,gnb,FixedSchedule,63.03888888888889,52.04031747857595
covtype,gnb,FixedSchedule,63.15,52.15534594812216
covtype,gnb,FixedSchedule,63.43,52.51768562719273
covtype,gnb,FixedSchedule,63.57222222222222,52.66434692586415
covtype,gnb,FixedSchedule,64.99444444444444,53.81463162132628
covtype,gnb,FixedSchedule,67.5188888888889,55.252487490653934
covtype,gnb,FixedSchedule,67.83888888888889,55.5831943405993
covtype,gnb,FixedSchedule,67.9811111111111,55.72985563927072
covtype,gnb,FixedSchedule,68.1588888888889,55.959912578363145
covtype,gnb,FixedSchedule,68.33666666666667,56.143958129637085
covtype,gnb,FixedSchedule,68.44777777777777,56.258986599183295
covtype,gnb,FixedSchedule,68.6211111111111,56.48329211479841
covtype,gnb,FixedSchedule,68.83444444444444,56.703284062805544
covtype,gnb,FixedSchedule,69.01222222222222,56.88732961407948
covtype,gnb,FixedSchedule,69.19,57.11738655317191
covtype,gnb,FixedSchedule,69.40333333333334,57.33737850117904
covtype,gnb,FixedSchedule,69.65222222222222,57.594754701788695
covtype,gnb,FixedSchedule,69.83,57.824811640881116
covtype,gnb,FixedSchedule,69.97222222222223,57.97147293955254
covtype,gnb,FixedSchedule,70.15,58.15551849082648
covtype,gnb,FixedSchedule,70.39888888888889,58.47759820555588
covtype,gnb,FixedSchedule,70.61222222222223,58.697590153563006
covtype,gnb,FixedSchedule,70.75444444444445,58.84425145223443
covtype,gnb,FixedSchedule,71.03888888888889,59.21234255478231
covtype,gnb,FixedSchedule,71.25222222222222,59.43233450278944
covtype,gnb,FixedSchedule,71.43,59.61638005406338
covtype,gnb,FixedSchedule,71.60777777777778,59.846436993155805
covtype,gnb,FixedSchedule,72.42555555555556,60.69189624432047
covtype,gnb,FixedSchedule,72.81666666666666,61.09593374360154
covtype,gnb,FixedSchedule,73.06555555555556,61.41801345833094
covtype,gnb,FixedSchedule,73.24333333333334,61.60205900960488
covtype,gnb,FixedSchedule,73.38555555555556,61.7487203082763
covtype,gnb,FixedSchedule,73.56333333333333,61.978777247368726
covtype,gnb,FixedSchedule,74.09666666666666,62.530913901190544
covtype,gnb,FixedSchedule,74.2388888888889,62.67757519986196
covtype,gnb,FixedSchedule,74.35,62.821360786794735
covtype,gnb,FixedSchedule,74.59444444444445,63.074423419796396
covtype,gnb,FixedSchedule,74.8788888888889,63.36774601713924
covtype,gnb,FixedSchedule,75.09222222222222,63.64381434405015
covtype,gnb,FixedSchedule,75.23444444444445,63.790475642721574
covtype,gnb,FixedSchedule,75.5188888888889,64.08379824006441
covtype,gnb,FixedSchedule,75.87444444444445,64.54391211824927
covtype,gnb,FixedSchedule,76.12333333333333,64.80128831885892
covtype,gnb,FixedSchedule,76.26555555555555,64.94794961753034
covtype,gnb,FixedSchedule,76.44333333333333,65.17800655662276
covtype,gnb,FixedSchedule,76.76333333333334,65.50871340656812
covtype,gnb,FixedSchedule,77.04777777777778,65.80203600391097
covtype,gnb,FixedSchedule,77.19,65.98608155518491
covtype,gnb,FixedSchedule,77.36777777777777,66.17012710645885
covtype,gnb,FixedSchedule,77.51,66.31678840513027
covtype,gnb,FixedSchedule,77.72333333333333,66.59285673204118
covtype,gnb,FixedSchedule,77.93666666666667,66.81284868004832
covtype,gnb,FixedSchedule,78.11444444444444,66.99689423132226
covtype,gnb,FixedSchedule,78.25666666666666,67.1809397825962
covtype,gnb,FixedSchedule,80.74555555555555,68.33122447805832
covtype,gnb,FixedSchedule,80.85666666666667,68.44625294760453
covtype,gnb,FixedSchedule,80.99444444444444,68.62454707540117
covtype,gnb,FixedSchedule,81.10555555555555,68.73957554494737
covtype,gnb,FixedSchedule,81.31444444444445,68.95525392534653
covtype,gnb,FixedSchedule,81.52777777777777,69.23132225225743
covtype,gnb,FixedSchedule,81.70555555555555,69.41536780353137
covtype,gnb,FixedSchedule,81.88333333333334,69.59941335480532
covtype,gnb,FixedSchedule,81.99444444444444,69.74319894173809
covtype,gnb,FixedSchedule,82.10555555555555,69.85822741128429
covtype,gnb,FixedSchedule,82.2388888888889,69.99626157473975
covtype,gnb,FixedSchedule,82.38111111111111,70.18030712601369
covtype,gnb,FixedSchedule,82.52333333333333,70.3269684246851
covtype,gnb,FixedSchedule,82.95,70.7683901765687
covtype,gnb,FixedSchedule,83.19888888888889,71.0904698912981
covtype,gnb,FixedSchedule,83.37666666666667,71.27451544257204
covtype,gnb,FixedSchedule,83.55444444444444,71.45856099384598
covtype,gnb,FixedSchedule,83.69666666666667,71.64260654511992
covtype,gnb,FixedSchedule,83.83888888888889,71.78926784379134
covtype,gnb,FixedSchedule,84.01666666666667,71.97331339506528
covtype,gnb,FixedSchedule,84.26555555555555,72.29539310979467
covtype,gnb,FixedSchedule,84.44333333333333,72.47943866106861
covtype,gnb,FixedSchedule,84.65666666666667,72.69943060907575
covtype,gnb,FixedSchedule,84.79888888888888,72.88347616034969
covtype,gnb,FixedSchedule,84.91,72.9985046298959
covtype,gnb,FixedSchedule,85.15444444444445,73.25156726289757
covtype,gnb,FixedSchedule,85.51,73.71168114108242
covtype,gnb,FixedSchedule,85.75888888888889,73.96905734169206
covtype,gnb,FixedSchedule,85.9011111111111,74.1157186403635
covtype,gnb,FixedSchedule,86.15,74.43779835509288
covtype,gnb,FixedSchedule,86.36333333333333,74.65779030310001
covtype,gnb,FixedSchedule,86.50555555555556,74.80445160177143
covtype,gnb,FixedSchedule,86.71888888888888,75.08051992868235
covtype,gnb,FixedSchedule,87.25222222222222,75.63265658250417
covtype,gnb,FixedSchedule,87.43,75.81670213377811
covtype,gnb,FixedSchedule,87.64333333333333,76.09277046068902
covtype,gnb,FixedSchedule,88.03444444444445,76.4968079599701
covtype,gnb,FixedSchedule,88.49666666666667,76.97417610858687
covtype,gnb,FixedSchedule,88.81666666666666,77.38827859895324
covtype,gnb,FixedSchedule,89.10111111111111,77.68160119629609
covtype,gnb,FixedSchedule,89.35,77.93897739690573
covtype,gnb,FixedSchedule,89.46111111111111,78.0827629838385
covtype,gnb,FixedSchedule,89.81222222222222,78.44510266290906
covtype,gnb,FixedSchedule,90.02555555555556,78.6650946109162
covtype,gnb,FixedSchedule,90.27444444444444,78.9871743256456
covtype,gnb,FixedSchedule,95.14555555555556,80.13745902110773
covtype,gnb,FixedSchedule,95.39444444444445,80.39483522171737
covtype,gnb,FixedSchedule,95.71444444444444,80.80893771208375
covtype,gnb,FixedSchedule,95.99888888888889,81.10226030942658
covtype,gnb,FixedSchedule,98.80777777777777,82.25254500488872
covtype,gnb,FixedSchedule,99.12777777777778,82.66664749525508
covtype,gnb,FixedSchedule,99.44777777777777,82.99735434520043
covtype,gnb,FixedSchedule,99.73222222222222,83.29067694254329
covtype,gnb,FixedSchedule,100.0,83.29067694254329
covtype,gnb,AlwaysNudge,0.0,0.0
covtype,gnb,AlwaysNudge,0.6744444444444444,0.6987979524932421
covtype,gnb,AlwaysNudge,1.35,1.3975959049864841
covtype,gnb,AlwaysNudge,2.0255555555555556,2.0963938574797263
covtype,gnb,AlwaysNudge,3.0922222222222224,3.200667165123368
covtype,gnb,AlwaysNudge,3.6966666666666668,3.8261344682808995
covtype,gnb,AlwaysNudge,4.265555555555555,4.414217518835912
covtype,gnb,AlwaysNudge,5.3677777777777775,5.554437223212745
covtype,gnb,AlwaysNudge,5.83,6.0318053718295275
covtype,gnb,AlwaysNudge,6.576666666666667,6.803933973658481
covtype,gnb,AlwaysNudge,8.212222222222222,7.954218669120607
covtype,gnb,AlwaysNudge,9.67,9.104503364582735
covtype,gnb,AlwaysNudge,9.918888888888889,9.361879565192385
covtype,gnb,AlwaysNudge,10.061111111111112,9.508540863863807
covtype,gnb,AlwaysNudge,10.238888888888889,9.692586415137747
covtype,gnb,AlwaysNudge,10.487777777777778,9.949962615747397
covtype,gnb,AlwaysNudge,10.736666666666666,10.207338816357048
covtype,gnb,AlwaysNudge,10.87888888888889,10.35400011502847
covtype,gnb,AlwaysNudge,11.838888888888889,11.347558520733882
covtype,gnb,AlwaysNudge,12.123333333333333,11.640881118076724
covtype,gnb,AlwaysNudge,12.763333333333334,12.302294817967447
covtype,gnb,AlwaysNudge,13.047777777777778,12.59561741531029
covtype,gnb,AlwaysNudge,14.363333333333333,13.745902110772416
covtype,gnb,AlwaysNudge,15.11,14.51803071260137
covtype,gnb,AlwaysNudge,15.323333333333334,14.7380226606085
covtype,gnb,AlwaysNudge,15.434444444444445,14.853051130154713
covtype,gnb,AlwaysNudge,15.643333333333333,15.068729510553862
covtype,gnb,AlwaysNudge,15.754444444444445,15.183757980100074
covtype,gnb,AlwaysNudge,15.963333333333333,15.399436360499223
covtype,gnb,AlwaysNudge,16.074444444444445,15.514464830045437
covtype,gnb,AlwaysNudge,16.185555555555556,15.62949329959165
covtype,gnb,AlwaysNudge,16.39,15.840858112382815
covtype,gnb,AlwaysNudge,16.50111111111111,15.955886581929027
covtype,gnb,AlwaysNudge,16.674444444444443,16.13418070972566
covtype,gnb,AlwaysNudge,16.816666666666666,16.280842008397077
covtype,gnb,AlwaysNudge,17.136666666666667,16.611548858342438
covtype,gnb,AlwaysNudge,17.456666666666667,16.942255708287803
covtype,gnb,AlwaysNudge,17.634444444444444,17.126301259561743
covtype,gnb,AlwaysNudge,17.954444444444444,17.457008109507104
covtype,gnb,AlwaysNudge,18.31,17.825099212054983
covtype,gnb,AlwaysNudge,18.63,18.155806062000345
covtype,gnb,AlwaysNudge,18.878888888888888,18.413182262609997
covtype,gnb,AlwaysNudge,18.99,18.528210732156207
covtype,gnb,AlwaysNudge,19.305555555555557,18.85460401449359
covtype,gnb,AlwaysNudge,19.696666666666665,19.25864151377466
covtype,gnb,AlwaysNudge,19.807777777777776,19.373669983320873
covtype,gnb,AlwaysNudge,20.123333333333335,19.70006326565825
covtype,gnb,AlwaysNudge,20.514444444444443,20.10410076493932
covtype,gnb,AlwaysNudge,20.905555555555555,20.508138264220396
covtype,gnb,AlwaysNudge,21.33222222222222,20.949560016103987
covtype,gnb,AlwaysNudge,21.75888888888889,21.390981767987576
covtype,gnb,AlwaysNudge,22.15,21.79501926726865
covtype,gnb,AlwaysNudge,22.576666666666668,22.23644101915224
covtype,gnb,AlwaysNudge,23.003333333333334,22.67786277103583
covtype,gnb,AlwaysNudge,23.394444444444446,23.081900270316904
covtype,gnb,AlwaysNudge,23.536666666666665,23.228561568988326
covtype,gnb,AlwaysNudge,23.927777777777777,23.632599068269396
covtype,gnb,AlwaysNudge,24.354444444444443,24.074020820152988
covtype,gnb,AlwaysNudge,24.674444444444443,24.40472767009835
covtype,gnb,AlwaysNudge,24.816666666666666,24.55138896876977
covtype,gnb,AlwaysNudge,25.136666666666667,24.882095818715133
covtype,gnb,AlwaysNudge,25.52777777777778,25.286133317996203
covtype,gnb,AlwaysNudge,25.67,25.432794616667625
covtype,gnb,AlwaysNudge,25.954444444444444,25.72611721401047
covtype,gnb,AlwaysNudge,26.38111111111111,26.16753896589406
covtype,gnb,AlwaysNudge,26.523333333333333,26.31420026456548
covtype,gnb,AlwaysNudge,26.878888888888888,26.68229136711336
covtype,gnb,AlwaysNudge,27.234444444444446,27.05038246966124
covtype,gnb,AlwaysNudge,27.376666666666665,27.197043768332662
covtype,gnb,AlwaysNudge,27.696666666666665,27.527750618278024
covtype,gnb,AlwaysNudge,27.807777777777776,27.642779087824238
covtype,gnb,AlwaysNudge,28.123333333333335,27.969172370161616
covtype,gnb,AlwaysNudge,28.514444444444443,28.373209869442686
covtype,gnb,AlwaysNudge,28.656666666666666,28.519871168114108
covtype,gnb,AlwaysNudge,28.941111111111113,28.81319376545695
covtype,gnb,AlwaysNudge,29.083333333333332,28.959855064128373
covtype,gnb,AlwaysNudge,29.225555555555555,29.106516362799795
covtype,gnb,AlwaysNudge,29.403333333333332,29.290561914073734
covtype,gnb,AlwaysNudge,29.545555555555556,29.437223212745156
covtype,gnb,AlwaysNudge,29.794444444444444,29.694599413354805
covtype,gnb,AlwaysNudge,29.97222222222222,29.878644964628744
covtype,gnb,AlwaysNudge,30.256666666666668,30.171967561971588
covtype,gnb,AlwaysNudge,30.398888888888887,30.31862886064301
covtype,gnb,AlwaysNudge,30.576666666666668,30.50267441191695
covtype,gnb,AlwaysNudge,30.68777777777778,30.617702881463163
covtype,gnb,AlwaysNudge,30.825555555555557,30.7600506125266
covtype,gnb,AlwaysNudge,30.967777777777776,30.90671191119802
covtype,gnb,AlwaysNudge,31.11,31.05337320986944
covtype,gnb,AlwaysNudge,31.287777777777777,31.237418761143385
covtype,gnb,AlwaysNudge,31.536666666666665,31.494794961753033
covtype,gnb,AlwaysNudge,31.714444444444446,31.678840513026973
covtype,gnb,AlwaysNudge,31.825555555555557,31.793868982573187
covtype,gnb,AlwaysNudge,31.963333333333335,31.936216713636625
covtype,gnb,AlwaysNudge,32.14111111111111,32.120262264910565
covtype,gnb,AlwaysNudge,32.25222222222222,32.235290734456775
covtype,gnb,AlwaysNudge,32.39,32.377638465520214
covtype,gnb,AlwaysNudge,32.60333333333333,32.59763041352735
covtype,gnb,AlwaysNudge,32.81666666666667,32.81762236153448
covtype,gnb,AlwaysNudge,33.03,33.03761430954161
covtype,gnb,AlwaysNudge,33.24333333333333,33.257606257548744
covtype,gnb,AlwaysNudge,33.45666666666666,33.47759820555588
covtype,gnb,AlwaysNudge,33.67,33.697590153563006
covtype,gnb,AlwaysNudge,33.84777777777778,33.881635704836945
covtype,gnb,AlwaysNudge,34.06111111111111,34.10162765284408
covtype,gnb,AlwaysNudge,34.27444444444444,34.321619600851214
covtype,gnb,AlwaysNudge,34.59444444444444,34.65232645079657
covtype,gnb,AlwaysNudge,35.23444444444444,35.313740150687295
covtype,gnb,AlwaysNudge,35.66111111111111,35.75516190257088
covtype,gnb,AlwaysNudge,36.08777777777778,36.19658365445448
covtype,gnb,AlwaysNudge,36.51444444444444,36.63800540633807
covtype,gnb,AlwaysNudge,36.90555555555556,37.04204290561914
covtype,gnb,AlwaysNudge,37.19,37.335365502961984
covtype,gnb,AlwaysNudge,37.33222222222222,37.4820268016334
covtype,gnb,AlwaysNudge,37.61666666666667,37.775349398976246
covtype,gnb,AlwaysNudge,37.75888888888889,37.922010697647664
covtype,gnb,AlwaysNudge,38.04333333333334,38.21533329499051
covtype,gnb,AlwaysNudge,38.18555555555555,38.36199459366193
covtype,gnb,AlwaysNudge,38.647777777777776,38.839362742278716
covtype,gnb,AlwaysNudge,39.074444444444445,39.280784494162305
covtype,gnb,AlwaysNudge,39.50111111111111,39.72220624604589
covtype,gnb,AlwaysNudge,39.96333333333333,40.199574394662676
covtype,gnb,AlwaysNudge,40.39,40.64099614654627
covtype,gnb,AlwaysNudge,40.56777777777778,40.82504169782021
covtype,gnb,AlwaysNudge,40.852222222222224,41.118364295163055
covtype,gnb,AlwaysNudge,41.278888888888886,41.55978604704664
covtype,gnb,AlwaysNudge,41.42111111111111,41.70644734571807
covtype,gnb,AlwaysNudge,41.705555555555556,41.999769943060905
covtype,gnb,AlwaysNudge,41.81666666666667,42.11479841260712
covtype,gnb,AlwaysNudge,42.096666666666664,42.40380744234198
covtype,gnb,AlwaysNudge,42.23888888888889,42.550468741013404
covtype,gnb,AlwaysNudge,42.55888888888889,42.88117559095876
covtype,gnb,AlwaysNudge,42.67,42.99620406050497
covtype,gnb,AlwaysNudge,42.98555555555556,43.32259734284235
covtype,gnb,AlwaysNudge,43.096666666666664,43.43762581238857
covtype,gnb,AlwaysNudge,43.41222222222222,43.764019094725946
covtype,gnb,AlwaysNudge,44.26555555555556,44.64686259849313
covtype,gnb,AlwaysNudge,44.656666666666666,45.050900097774196
covtype,gnb,AlwaysNudge,45.047777777777775,45.45493759705527
covtype,gnb,AlwaysNudge,45.43888888888889,45.858975096336344
covtype,gnb,AlwaysNudge,45.794444444444444,46.22706619888422
covtype,gnb,AlwaysNudge,45.93666666666667,46.37372749755564
covtype,gnb,AlwaysNudge,46.221111111111114,46.667050094898485
covtype,gnb,AlwaysNudge,46.57666666666667,47.035141197446364
covtype,gnb,AlwaysNudge,46.71888888888889,47.18180249611779
covtype,gnb,AlwaysNudge,46.967777777777776,47.43917869672744
covtype,gnb,AlwaysNudge,47.35888888888889,47.84321619600851
covtype,gnb,AlwaysNudge,47.714444444444446,48.21130729855639
covtype,gnb,AlwaysNudge,48.105555555555554,48.615344797837466
covtype,gnb,AlwaysNudge,48.49666666666667,49.01938229711854
covtype,gnb,AlwaysNudge,48.852222222222224,49.38747339966642
covtype,gnb,AlwaysNudge,49.20777777777778,49.7555645022143
covtype,gnb,AlwaysNudge,49.318888888888885,49.87059297176051
covtype,gnb,AlwaysNudge,49.59888888888889,50.15960200149537
covtype,gnb,AlwaysNudge,49.84777777777778,50.41697820210502
covtype,gnb,AlwaysNudge,49.958888888888886,50.53200667165123
covtype,gnb,AlwaysNudge,50.27444444444444,50.85839995398861
covtype,gnb,AlwaysNudge,50.52333333333333,51.115776154598265
covtype,gnb,AlwaysNudge,55.64333333333333,52.26606085006039
covtype,gnb,AlwaysNudge,56.14111111111111,52.78081325127969
covtype,gnb,AlwaysNudge,56.46111111111111,53.111520101225054
covtype,gnb,AlwaysNudge,56.81666666666667,53.47961120377293
covtype,gnb,AlwaysNudge,58.736666666666665,54.62989589923506
covtype,gnb,AlwaysNudge,59.12777777777778,55.03393339851613
covtype,gnb,AlwaysNudge,59.41222222222222,55.32725599585898
